"SYMBOL","GENENAME","ENTREZID","iso_ref","gene_ref","isoform_id","gene_id","condition_1","condition_2","gene_biotype","iso_biotype","gene_overall_mean","gene_value_1","gene_value_2","gene_stderr_1","gene_stderr_2","gene_log2_fold_change","gene_q_value","iso_overall_mean","iso_value_1","iso_value_2","iso_stderr_1","iso_stderr_2","iso_log2_fold_change","iso_q_value","IF_overall","IF1","IF2","dIF","isoform_switch_q_value","gene_switch_q_value","PTC","IR","switchConsequencesGene"
"Nabp1","nucleic acid binding protein 1","109019","isoComp_00048814","geneComp_00017895","ENSMUST00000027279.12","Nabp1","sgC9","sgNTC","protein_coding","protein_coding",15.8951752560473,11.5630319361623,20.2273185759324,0.494878101036673,2.07997386279725,0.806251271717585,NA,8.87829257884993,7.51271520110354,10.2438699565963,0.324467228319165,0.438974478796976,0.446843127960691,NA,0.582283333333333,0.650433333333333,0.514133333333333,-0.1363,0.345440684381882,0.000103388915511742,FALSE,1,TRUE
"Jag2","jagged 2","16450","isoComp_00040711","geneComp_00015888","ENSMUST00000221696.2","Jag2","sgC9","sgNTC","protein_coding","retained_intron",1.21535584690059,1.26931331011184,1.16139838368935,0.0910076472902191,0.145599784397092,-0.127137821679743,NA,0.0795433675095666,0.0143386810440208,0.144748053975112,0.00886457035187233,0.0787204080086921,2.66859837393033,NA,0.0800333333333333,0.0124,0.147666666666667,0.135266666666667,0.475430184939433,0.00260574438785356,TRUE,1,TRUE
"Plscr3","phospholipid scramblase 3","70310","isoComp_00056219","geneComp_00019810","ENSMUST00000019605.4","Plscr3","sgC9","sgNTC","protein_coding","protein_coding",89.2921586311258,94.6415666714858,83.9427505907658,1.38383092133502,1.74749950818714,-0.173048791837453,NA,33.2588060557626,29.2604618910343,37.2571502204909,0.999951946042396,1.35193311473678,0.348458990113676,NA,0.376466666666667,0.309166666666667,0.443766666666667,0.1346,7.72666760897057e-06,7.72666760897057e-06,FALSE,1,TRUE
"Eif3c","eukaryotic translation initiation factor 3, subunit C","56347","isoComp_00020899","geneComp_00005609","ENSMUST00000180459.3","Eif3c","sgC9","sgNTC","protein_coding","protein_coding",217.872955000056,205.673021374394,230.072888625718,4.21881977618018,7.80878175432436,0.161730985768404,NA,43.4905402772923,26.3769950587826,60.6040854958021,1.9865646302981,6.11001232889653,1.19982601956099,NA,0.195183333333333,0.127966666666667,0.2624,0.134433333333333,3.78197510092729e-06,3.62863996312795e-06,TRUE,1,TRUE
"Ric8a","RIC8 guanine nucleotide exchange factor A","101489","isoComp_00061780","geneComp_00021056","ENSMUST00000026558.7","Ric8a","sgC9","sgNTC","protein_coding","protein_coding",26.2361950141556,26.3116479829417,26.1607420453694,0.170226340070288,0.610396860776484,-0.00829498704191982,NA,7.71516563269422,5.96567142847909,9.46465983690935,0.485728404393256,0.857286624796003,0.664973324081786,NA,0.29365,0.226533333333333,0.360766666666667,0.134233333333333,0.039267905383586,0.00158682350843335,FALSE,2,TRUE
"Slc9a5","solute carrier family 9 (sodium/hydrogen exchanger), member 5","277973","isoComp_00067664","geneComp_00022574","ENSMUST00000212772.2","Slc9a5","sgC9","sgNTC","protein_coding","retained_intron",17.6339565722666,23.2069540964073,12.0609590481259,0.724667288333608,0.622080855724093,-0.943638409005552,NA,7.24665680046908,8.47944742068742,6.01386618025073,0.0289135605988554,0.157428497525557,-0.494980930613228,NA,0.433033333333333,0.366033333333333,0.500033333333333,0.134,0.00430004920913279,0.00408802885888495,TRUE,2,TRUE
"H2-K2","histocompatibility 2, K region locus 2","630499","isoComp_00037026","geneComp_00014890","ENSMUST00000246682.1","H2-K2","sgC9","sgNTC","lncRNA","lncRNA",9.87745455571567,13.0157247814631,6.73918432996826,0.955073001995595,0.444121352098086,-0.948578588160696,NA,1.44900978691845,2.52756541859447,0.370454155242427,0.421724604378098,0.192694787929526,-2.7376504911037,NA,0.125683333333333,0.192566666666667,0.0588,-0.133766666666667,0.358887852048381,7.02157570955559e-08,TRUE,1,TRUE
"Pcnt","pericentrin (kendrin)","18541","isoComp_00053780","geneComp_00019257","ENSMUST00000001179.7","Pcnt","sgC9","sgNTC","protein_coding","protein_coding",7.63760204250224,6.97135316330892,8.30385092169555,0.212705590651644,0.236328062445276,0.252010184342949,NA,1.34224363320201,0.719301998053893,1.96518526835012,0.0544599824930429,0.081876708974908,1.43739972976111,NA,0.170133333333333,0.1035,0.236766666666667,0.133266666666667,0.00118451182260524,0.00118451182260524,FALSE,1,FALSE
"Fbxl15","F-box and leucine-rich repeat protein 15","68431","isoComp_00024628","geneComp_00007169","ENSMUST00000026256.9","Fbxl15","sgC9","sgNTC","protein_coding","protein_coding",11.8131984710183,10.6747503796592,12.9516465623775,0.594101817832829,0.923637098240428,0.278695796641411,NA,10.9191804871926,9.09190694757998,12.7464540268053,0.641371900919562,0.993327365234188,0.486986609667906,NA,0.917316666666667,0.851233333333333,0.9834,0.132166666666667,0.000140480391591395,0.000140480391591395,FALSE,1,TRUE
"Erbb2","erb-b2 receptor tyrosine kinase 2","13866","isoComp_00023088","geneComp_00006786","ENSMUST00000136032.2","Erbb2","sgC9","sgNTC","protein_coding","protein_coding_CDS_not_defined",8.95316202727374,7.47916622507413,10.4271578294734,0.27423887680205,0.507497257266146,0.478851884888895,NA,1.39421648406163,1.74203020774376,1.04640276037951,0.23330264926253,0.0714148637988942,-0.729867673091233,NA,0.165816666666667,0.231466666666667,0.100166666666667,-0.1313,0.00293871548448578,0.0017348720814999,TRUE,1,TRUE
"Pop4","processing of precursor 4, ribonuclease P/MRP family, (S. cerevisiae)","66161","isoComp_00056869","geneComp_00019949","ENSMUST00000205959.2","Pop4","sgC9","sgNTC","protein_coding","retained_intron",38.5653437314211,36.3066941832563,40.8239932795859,1.47605852109851,0.824527082430095,0.169137776241522,NA,8.19545106360309,5.17254442528154,11.2183577019246,0.0303929701659138,0.906192749282689,1.11541444622382,NA,0.208616666666667,0.143,0.274233333333333,0.131233333333333,4.42517663877698e-05,4.42517663877698e-05,FALSE,2,TRUE
"Myg1","melanocyte proliferating gene 1","60315","isoComp_00048365","geneComp_00017789","ENSMUST00000171733.8","Myg1","sgC9","sgNTC","protein_coding","retained_intron",118.095950510065,101.046330037447,135.145570982683,1.9755252873817,6.35571746079252,0.419461286506348,NA,14.4139711270411,4.73470165676049,24.0932405973217,0.827351700283861,3.97886756639912,2.34483784521152,NA,0.111483333333333,0.0465666666666667,0.1764,0.129833333333333,0.010598938636096,1.12332861130835e-08,NA,1,TRUE
"Nagpa","N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase","27426","isoComp_00048905","geneComp_00017909","ENSMUST00000147567.2","Nagpa","sgC9","sgNTC","protein_coding","protein_coding",13.4730878259505,11.7324622061157,15.2137134457854,0.992242399483286,0.44983833105143,0.374585361102009,NA,1.10072642881979,0.112785710237106,2.08866714740246,0.033730662734959,0.123861963798163,4.09525879540994,NA,0.0735166666666667,0.0093,0.137733333333333,0.128433333333333,0.00219491815940702,0.000197633514496672,FALSE,1,TRUE
"Xpot","exportin, tRNA (nuclear export receptor for tRNAs)","73192","isoComp_00080298","geneComp_00025566","ENSMUST00000218004.2","Xpot","sgC9","sgNTC","protein_coding","protein_coding",56.1680849186503,45.8123883657735,66.523781471527,1.36622685712481,2.67618483870581,0.538034375037177,NA,26.8083563619589,18.4534262748174,35.1632864491003,0.312140417301034,0.655552934378036,0.929809840769966,NA,0.4672,0.403833333333333,0.530566666666667,0.126733333333333,0.013618183928353,0.013618183928353,FALSE,1,TRUE
"Ogt","O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase)","108155","isoComp_00052057","geneComp_00018642","ENSMUST00000150161.8","Ogt","sgC9","sgNTC","protein_coding","retained_intron",30.2778752172852,26.1431964305024,34.412554004068,1.7960051885954,1.67455420029399,0.396366860348217,NA,5.35089988289217,6.52249150320692,4.17930826257743,1.08002138329174,0.687975044120116,-0.640921296853983,NA,0.18325,0.2463,0.1202,-0.1261,0.0373355356699643,0.0373355356699643,FALSE,2,TRUE
"Gmppb","GDP-mannose pyrophosphorylase B","331026","isoComp_00035522","geneComp_00014484","ENSMUST00000137284.8","Gmppb","sgC9","sgNTC","protein_coding","retained_intron",20.1809339845908,16.3646387014983,23.9972292676832,0.846562488445528,1.52374988100084,0.552005833625272,NA,5.74583953439114,3.43137404460983,8.06030502417245,0.184390872288567,0.517677507717844,1.22963849462371,NA,0.272866666666667,0.209833333333333,0.3359,0.126066666666667,0.000119673759355636,0.000119673759355636,TRUE,2,TRUE
"Nfrkb","nuclear factor related to kappa B binding protein","235134","isoComp_00050093","geneComp_00018170","ENSMUST00000132329.8","Nfrkb","sgC9","sgNTC","protein_coding","nonsense_mediated_decay",9.8226724098994,9.93523774737793,9.71010707242087,0.321686868395773,0.128007143405749,-0.0330336540226104,NA,1.57320915544287,2.19985178542021,0.946566525465524,0.249097757173641,0.00892969250134382,-1.20801240044415,NA,0.160216666666667,0.222966666666667,0.0974666666666667,-0.1255,0.0318168404217946,0.0318168404217946,FALSE,1,TRUE
"Ifitm1","interferon induced transmembrane protein 1","68713","isoComp_00039156","geneComp_00015505","ENSMUST00000026564.9","Ifitm1","sgC9","sgNTC","protein_coding","protein_coding",298.739503726001,399.485774198459,197.993233253543,9.40464463560439,4.29833381486431,-1.01265625394708,NA,190.440418273569,271.206178582975,109.674657964164,5.24851011592793,3.74524953691194,-1.30608149638759,NA,0.61645,0.679033333333333,0.553866666666667,-0.125166666666667,4.22599925617303e-07,4.22599925617303e-07,FALSE,1,TRUE
"B3galnt2","UDP-GalNAc:betaGlcNAc beta 1,3-galactosaminyltransferase, polypeptide 2","97884","isoComp_00008579","geneComp_00002504","ENSMUST00000099747.5","B3galnt2","sgC9","sgNTC","protein_coding","protein_coding",19.0721182448006,21.052187778764,17.0920487108371,3.95143762979086,3.55821047262009,-0.300486139597003,NA,4.40332431780003,3.78290129241348,5.02374734318659,0.154987038203486,0.0870150887232123,0.40833097871866,NA,0.2568,0.194466666666667,0.319133333333333,0.124666666666667,0.333157182248253,1.83577053757732e-07,FALSE,1,TRUE
"Polr2i","polymerase (RNA) II (DNA directed) polypeptide I","69920","isoComp_00056744","geneComp_00019922","ENSMUST00000108192.2","Polr2i","sgC9","sgNTC","protein_coding","protein_coding",58.5564656494365,53.187604191211,63.9253271076621,3.74785379634903,8.01745757774254,0.265252030631052,NA,21.0476623791389,15.3977323084868,26.6975924497911,2.32662684091607,4.52409996627408,0.793595387043071,NA,0.35115,0.289466666666667,0.412833333333333,0.123366666666667,0.132865433509568,0.001191798188303,FALSE,1,TRUE
"Snx12","sorting nexin 12","55988","isoComp_00068721","geneComp_00022817","ENSMUST00000120389.8","Snx12","sgC9","sgNTC","protein_coding","protein_coding",67.5456803652437,66.3349850133399,68.7563757171474,1.00662157727464,2.06964296143672,0.0517158943145613,NA,19.0452580566195,14.5784359634536,23.5120801497853,1.15428873540121,1.23531383172714,0.689190429805788,NA,0.2808,0.220066666666667,0.341533333333333,0.121466666666667,0.00474208688639626,5.10554491593679e-13,FALSE,1,TRUE
"Arglu1","arginine and glutamate rich 1","234023","isoComp_00006538","geneComp_00002056","ENSMUST00000208252.2","Arglu1","sgC9","sgNTC","protein_coding","retained_intron",27.6614739901159,23.4049036477272,31.9180443325046,0.913975827309153,2.16013617484136,0.447397085801502,NA,15.7023435581171,14.8865919745369,16.5180951416973,1.12237605205477,1.75420510386124,0.149938153717142,NA,0.574433333333333,0.6342,0.514666666666667,-0.119533333333333,0.130332028845833,0.000889586710157221,TRUE,2,TRUE
"Hnrnpdl","heterogeneous nuclear ribonucleoprotein D-like","50926","isoComp_00038196","geneComp_00015236","ENSMUST00000153442.8","Hnrnpdl","sgC9","sgNTC","protein_coding","protein_coding",87.379738151152,83.0129374781095,91.7465388241945,2.86267896935632,3.91751242238646,0.144300994454869,NA,21.917281163697,26.0292453846706,17.8053169427233,1.10857072894888,0.121382161408063,-0.54756949000681,NA,0.2542,0.313566666666667,0.194833333333333,-0.118733333333333,1.05979140934072e-05,6.26429902549587e-25,FALSE,2,TRUE
"Pigq","phosphatidylinositol glycan anchor biosynthesis, class Q","14755","isoComp_00055194","geneComp_00019564","ENSMUST00000026823.16","Pigq","sgC9","sgNTC","protein_coding","protein_coding",35.0178780375379,28.6538832108024,41.3818728642735,1.32857788739282,1.4832313807676,0.53011345738111,NA,22.9158023194478,20.6985745818342,25.1330300570614,0.388169228907659,1.02059066438406,0.279930270457286,NA,0.667616666666667,0.726433333333333,0.6088,-0.117633333333333,0.559068952786699,0.0096245723108059,FALSE,1,TRUE
"Tor3a","torsin family 3, member A","30935","isoComp_00075171","geneComp_00024332","ENSMUST00000079625.11","Tor3a","sgC9","sgNTC","protein_coding","protein_coding",30.623253146033,38.1721788765003,23.0743274155657,1.12695920827758,0.659878813961795,-0.725985734208814,NA,13.4522403204178,18.4445935022368,8.45988713859883,0.528925864804659,0.511049764981059,-1.12356530895204,NA,0.424633333333333,0.483233333333333,0.366033333333333,-0.1172,0.00904966611399713,0.00904966611399713,FALSE,1,TRUE
"Fbxo11","F-box protein 11","225055","isoComp_00024696","geneComp_00007186","ENSMUST00000005504.15","Fbxo11","sgC9","sgNTC","protein_coding","protein_coding",17.0472182971039,15.993356004315,18.1010805898927,0.27618659610905,0.767241500830071,0.178498147584716,NA,13.5994852472989,11.765813670077,15.4331568245208,0.0968296526574865,0.780089347774205,0.391140943569705,NA,0.7942,0.736333333333333,0.852066666666667,0.115733333333333,0.0243183416835896,0.0243183416835896,FALSE,1,TRUE
"Elk4","ELK4, member of ETS oncogene family","13714","isoComp_00021203","geneComp_00005664","ENSMUST00000086556.12","Elk4","sgC9","sgNTC","protein_coding","protein_coding",14.7885877754093,15.7091961206756,13.8679794301429,1.99594257590966,0.744890342592289,-0.179729906636487,NA,4.41648732510972,3.84264366692058,4.99033098329886,0.395572134950124,0.0807116211936755,0.376174836789717,NA,0.30375,0.246033333333333,0.361466666666667,0.115433333333333,0.0723910148337669,8.49610781701708e-12,FALSE,1,TRUE
"Slc25a28","solute carrier family 25, member 28","246696","isoComp_00066802","geneComp_00022358","ENSMUST00000235953.2","Slc25a28","sgC9","sgNTC","protein_coding","retained_intron",27.0741533348539,28.229676481738,25.9186301879698,0.964030144193711,1.73276889003294,-0.123177570471577,NA,3.77340931193738,5.47619794253559,2.07062068133918,0.451984250428158,0.269128721456638,-1.39879270487297,NA,0.138283333333333,0.1952,0.0813666666666667,-0.113833333333333,0.0157843298830242,8.59742420616112e-07,FALSE,2,TRUE
"Atf7","activating transcription factor 7","223922","isoComp_00007627","geneComp_00002286","ENSMUST00000184485.8","Atf7","sgC9","sgNTC","protein_coding","protein_coding",41.8111052287976,53.5172107988625,30.1049996587327,3.79981288349007,3.22554638725993,-0.829790235945047,NA,3.83756614474974,2.82480806847829,4.85032422102119,0.159140436292123,0.31692862705431,0.7778014955225,NA,0.109383333333333,0.0531333333333333,0.165633333333333,0.1125,5.68243787003211e-05,6.26953105446183e-06,FALSE,1,TRUE
"Snhg5","small nucleolar RNA host gene 5","72655","isoComp_00068502","geneComp_00022753","ENSMUST00000180563.10","Snhg5","sgC9","sgNTC","lncRNA","lncRNA",62.6228027807379,55.0213702356324,70.2242353258433,0.833893383946338,1.99205481232952,0.35192018541483,NA,3.98512582172654,0.0421291307880785,7.92812251266501,0.0261937393516607,0.985478656488729,7.2505642137162,NA,0.05685,0.000766666666666667,0.112933333333333,0.112166666666667,1.60746222261339e-30,1.60746222261339e-30,FALSE,1,TRUE
"3830406C13Rik",NA,NA,"isoComp_00001264","geneComp_00000473","ENSMUST00000225294.2","3830406C13Rik","sgC9","sgNTC","protein_coding","protein_coding",14.9370800768251,16.2729423538522,13.6012177997981,0.913114212478333,0.212703421858016,-0.25856526949283,NA,7.69758091561846,7.5412282705645,7.85393356067241,0.478536710579212,0.630562391098232,0.0585398029940473,NA,0.523566666666667,0.467966666666667,0.579166666666667,0.1112,0.479866548095883,0.000562281377672044,FALSE,2,TRUE
"Zfp652","zinc finger protein 652","268469","isoComp_00082083","geneComp_00025980","ENSMUST00000107717.8","Zfp652","sgC9","sgNTC","protein_coding","protein_coding",12.9962901026931,14.5542668268108,11.4383133785753,0.275584715186601,0.427877868052729,-0.347298008145983,NA,4.32421442299942,5.55502692969333,3.09340191630551,0.23472757033497,0.187993270812629,-0.842538118974154,NA,0.3259,0.381333333333333,0.270466666666667,-0.110866666666667,0.0284469639715149,0.000120339050594572,FALSE,1,TRUE
"Cdkl3","cyclin dependent kinase like 3","213084","isoComp_00012846","geneComp_00003643","ENSMUST00000143228.8","Cdkl3","sgC9","sgNTC","protein_coding","nonsense_mediated_decay",4.85377056416273,5.57275103709858,4.13479009122689,0.665434514049062,0.36506804949967,-0.429677180821479,NA,0.555643243459912,0.375777455642582,0.735509031277242,0.0761167238693298,0.0729004381816252,0.950456993235887,NA,0.1277,0.0727666666666667,0.182633333333333,0.109866666666667,0.123368976446974,3.91424866069018e-06,TRUE,1,TRUE
"Ccnl2","cyclin L2","56036","isoComp_00012038","geneComp_00003431","ENSMUST00000139066.8","Ccnl2","sgC9","sgNTC","protein_coding","retained_intron",42.4791620581589,54.9363362800751,30.0219878362427,1.61099552408695,1.54942002527432,-0.871523317196951,NA,16.696514745481,23.6944109990829,9.69861849187923,1.48577597201276,0.783206651050094,-1.28781762174441,NA,0.37685,0.4315,0.3222,-0.1093,0.0716969834956717,1.46206177406205e-05,FALSE,1,TRUE
"Tep1","telomerase associated protein 1","21745","isoComp_00072576","geneComp_00023694","ENSMUST00000006444.9","Tep1","sgC9","sgNTC","protein_coding","protein_coding",6.55513342073916,7.74966982476041,5.36059701671792,1.03068204387958,0.341460983693147,-0.530912794016287,NA,4.47716552845302,4.86616164367457,4.08816941323146,0.13396436215541,0.175493067462399,-0.250766326968444,NA,0.710333333333333,0.656,0.764666666666667,0.108666666666667,0.801308570440363,7.08815802811734e-06,FALSE,1,TRUE
"Mtrr","5-methyltetrahydrofolate-homocysteine methyltransferase reductase","210009","isoComp_00048134","geneComp_00017730","ENSMUST00000223398.2","Mtrr","sgC9","sgNTC","protein_coding","protein_coding",13.8799719917984,10.7866839127378,16.973260070859,0.884307099504484,0.795417893883412,0.653525150276979,NA,3.62033102491557,2.07791232034112,5.16274972949002,0.130388874561963,0.213196815046111,1.30887026331749,NA,0.25155,0.197233333333333,0.305866666666667,0.108633333333333,0.21357156805855,0.0407745082112556,FALSE,1,TRUE
